id;fecha;tipo_elem;intensidad;ocupacion;carga;vmed;error;periodo_integracion
4199;2021-01-01 22:30:00;URB;85;6.0;14;0.0;N;14
4199;2021-01-01 22:45:00;URB;72;2.0;10;0.0;N;15
4199;2021-01-01 23:00:00;URB;40;2.0;6;0.0;N;12
4199;2021-01-01 23:15:00;URB;84;3.0;14;0.0;N;15
4199;2021-01-01 23:30:00;URB;67;3.0;10;0.0;N;15
4199;2021-01-01 23:45:00;URB;46;1.0;7;0.0;N;13
4199;2021-01-02 00:00:00;URB;37;5.0;9;0.0;N;15
4199;2021-01-02 00:15:00;URB;64;3.0;10;0.0;N;14
4199;2021-01-02 00:30:00;URB;27;1.0;5;0.0;N;11
4199;2021-01-02 00:45:00;URB;48;2.0;7;0.0;N;15
4199;2021-01-02 01:00:00;URB;35;2.0;5;0.0;N;12
4199;2021-01-02 01:15:00;URB;20;0.0;5;0.0;N;12
4199;2021-01-02 01:30:00;URB;20;1.0;5;0.0;N;12
4199;2021-01-02 01:45:00;URB;12;0.0;3;0.0;N;10
4199;2021-01-02 02:00:00;URB;54;3.0;9;0.0;N;10
4199;2021-01-02 02:15:00;URB;10;0.0;2;0.0;N;6
4199;2021-01-02 02:30:00;URB;34;1.0;5;0.0;N;7
4199;2021-01-02 02:45:00;URB;30;1.0;5;0.0;N;2
4199;2021-01-02 03:00:00;URB;0;0.0;0;0.0;N;2
4199;2021-01-02 03:15:00;URB;15;2.0;3;0.0;N;8
4199;2021-01-02 03:45:00;URB;23;1.0;6;0.0;N;15
4199;2021-01-02 04:00:00;URB;11;1.0;3;0.0;N;11
4199;2021-01-02 04:15:00;URB;15;1.0;2;0.0;N;4
4199;2021-01-02 04:30:00;URB;24;0.0;3;0.0;N;5
4199;2021-01-02 04:45:00;URB;20;1.0;4;0.0;N;9
4199;2021-01-02 05:00:00;URB;0;0.0;0;0.0;N;3
4199;2021-01-02 05:15:00;URB;27;2.0;5;0.0;N;11
4199;2021-01-02 05:30:00;URB;18;1.0;4;0.0;N;10
4199;2021-01-02 05:45:00;URB;30;1.0;5;0.0;N;8
4199;2021-01-02 06:00:00;URB;15;0.0;4;0.0;N;12
4199;2021-01-02 06:15:00;URB;10;1.0;2;0.0;N;6
4199;2021-01-02 06:30:00;URB;30;1.0;4;0.0;N;8
4199;2021-01-02 06:45:00;URB;30;2.0;5;0.0;N;6
4199;2021-01-02 07:00:00;URB;25;1.0;6;0.0;N;15
4199;2021-01-02 07:15:00;URB;18;2.0;4;0.0;N;10
4199;2021-01-02 07:30:00;URB;23;3.0;4;0.0;N;8
4199;2021-01-02 07:45:00;URB;40;2.0;6;0.0;N;15
4199;2021-01-02 08:00:00;URB;52;2.0;8;0.0;N;15
4199;2021-01-02 08:15:00;URB;48;3.0;7;0.0;N;15
4199;2021-01-02 08:30:00;URB;51;3.0;8;0.0;N;15
4199;2021-01-02 08:45:00;URB;34;2.0;5;0.0;N;14
4199;2021-01-02 09:00:00;URB;55;3.0;9;0.0;N;15
4199;2021-01-02 09:15:00;URB;53;3.0;8;0.0;N;15
4199;2021-01-02 09:30:00;URB;48;3.0;7;0.0;N;15
4199;2021-01-02 09:45:00;URB;77;4.0;13;0.0;N;14
4199;2021-01-02 10:00:00;URB;100;10.0;20;0.0;N;15
4199;2021-01-02 10:15:00;URB;96;4.0;15;0.0;N;15
4199;2021-01-02 10:30:00;URB;71;3.0;12;0.0;N;15
4199;2021-01-02 10:45:00;URB;100;4.0;15;0.0;N;15
4199;2021-01-02 11:00:00;URB;88;4.0;15;0.0;N;15
4199;2021-01-02 11:15:00;URB;124;14.0;26;0.0;N;15
4199;2021-01-02 11:30:00;URB;145;10.0;26;0.0;N;15
4199;2021-01-02 11:45:00;URB;132;8.0;22;0.0;N;15
4199;2021-01-02 12:00:00;URB;116;10.0;23;0.0;N;15
4199;2021-01-02 12:15:00;URB;136;11.0;25;0.0;N;15
4199;2021-01-02 12:30:00;URB;143;11.0;27;0.0;N;15
4199;2021-01-02 12:45:00;URB;121;12.0;25;0.0;N;15
